Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
S03874,19,75,83,82,6.6,1
S03875,21,44,58,62,3.8,1
S03876,19,91,98,100,9.8,1
S03877,19,64,69,53,2.7,0
S03878,20,68,58,72,4.1,1
S03879,20,37,50,61,4.2,0
S03880,22,42,59,52,1.1,0
S03881,21,77,67,77,8.6,1
S03882,20,58,55,65,1.3,0
S03883,18,91,83,96,9.5,1
S03884,21,84,99,90,9.0,1
S03885,21,80,68,71,5.8,1
S03886,20,63,85,74,5.9,1
S03887,21,84,71,87,6.9,1
S03888,20,73,78,79,4.5,1
S03889,19,81,99,44,6.8,1
S03890,22,54,42,54,1.4,0
S03891,19,74,58,55,1.5,0
S03892,20,75,100,78,5.1,1
S03893,20,64,74,72,5.9,1
S03894,19,88,86,92,9.0,1
S03895,18,65,65,46,1.9,0
S03896,18,78,84,85,8.4,1
S03897,18,72,41,73,2.9,0
S03898,20,72,79,50,4.5,1
S03899,21,42,42,95,3.8,1
S03900,20,71,63,82,4.6,1
S03901,21,56,71,60,2.4,0
S03902,19,77,67,61,5.5,1
S03903,22,92,75,79,8.2,1
S03904,21,72,79,71,5.0,1
S03905,18,88,61,76,5.4,1
S03906,20,83,71,100,8.6,1
S03907,19,86,82,72,7.4,1
S03908,18,80,69,78,5.4,1
S03909,19,62,48,48,3.3,1
S03910,22,94,93,79,9.0,1
S03911,20,69,79,78,6.2,1
S03912,20,58,57,71,3.0,1
S03913,22,50,59,55,3.4,1
S03914,20,85,88,75,8.2,1
S03915,21,59,67,74,1.4,0
S03916,19,100,86,100,9.9,1
S03917,18,67,64,62,2.2,0
S03918,22,80,89,54,8.2,1
S03919,21,57,77,98,4.6,1
S03920,18,76,71,71,5.4,1
S03921,18,97,75,79,8.9,1
S03922,22,76,63,62,4.7,1
S03923,21,84,76,77,5.8,1
S03924,18,53,74,62,1.4,0
S03925,18,49,47,67,1.0,0
S03926,21,55,70,52,3.2,1
S03927,20,78,74,73,7.1,1
S03928,18,58,58,84,2.1,0
S03929,19,60,73,62,2.0,0
S03930,21,68,76,66,4.7,1
S03931,18,76,63,65,6.8,1
S03932,22,72,73,84,7.4,1
S03933,19,70,73,73,2.6,0
S03934,18,58,57,68,1.7,0
S03935,19,86,75,82,9.5,1
S03936,19,56,53,68,3.3,1
S03937,20,71,92,100,8.7,1
S03938,19,98,96,96,8.8,1
S03939,20,88,82,71,8.0,1
S03940,21,44,86,30,2.5,0
S03941,20,91,92,85,8.4,1
S03942,22,91,79,89,7.9,1
S03943,18,77,66,61,6.4,1
S03944,21,82,54,66,4.0,1
S03945,21,66,66,61,3.4,1
S03946,22,44,51,61,2.1,0
S03947,20,76,90,65,5.6,1
S03948,18,78,91,90,6.3,1
S03949,20,61,73,68,4.2,1
S03950,19,77,57,60,5.3,1
S03951,20,51,59,78,4.3,1
S03952,21,87,90,61,6.8,1
S03953,18,78,80,99,9.1,1
S03954,20,50,71,73,2.5,0
S03955,18,66,72,84,4.4,1
S03956,18,64,58,58,2.3,0
S03957,19,78,68,69,6.6,1
S03958,19,73,79,80,7.6,1
S03959,21,83,90,84,9.4,1
S03960,22,53,74,56,3.5,1
S03961,18,86,79,79,9.6,1
S03962,22,67,52,53,1.6,0
S03963,21,76,75,60,6.4,1
S03964,18,65,62,65,1.5,0
S03965,18,100,76,83,9.0,1
S03966,22,67,58,69,5.8,1
S03967,20,76,85,63,7.0,1
S03968,19,100,67,68,8.5,1
S03969,20,74,72,84,2.4,0
S03970,22,38,52,49,1.3,0
S03971,19,89,68,90,8.9,1
S03972,20,65,59,67,3.8,1
S03973,19,67,61,26,2.2,0
S03974,18,63,64,92,5.2,1
S03975,20,67,75,83,6.4,1
S03976,19,48,62,47,1.3,0
S03977,19,58,60,64,3.5,1
S03978,19,63,43,43,1.3,0
S03979,20,57,65,91,4.8,1
S03980,21,80,100,73,9.1,1
S03981,20,71,100,80,9.8,1
S03982,22,87,54,67,6.7,1
S03983,20,73,71,62,2.5,0
S03984,19,84,89,100,9.2,1
S03985,18,69,82,93,5.6,1
S03986,20,64,52,56,2.4,0
S03987,20,100,68,89,9.3,1
S03988,19,85,87,80,7.8,1
S03989,18,73,70,67,7.6,1
S03990,18,63,64,100,7.4,1
S03991,22,50,45,78,2.8,0
S03992,20,62,67,64,2.9,0
S03993,18,72,80,96,7.2,1
S03994,18,64,69,77,3.0,1
S03995,21,64,76,70,4.9,1
S03996,21,71,77,84,8.0,1
S03997,18,71,81,98,8.1,1
S03998,22,86,64,58,5.1,1
S03999,18,91,80,100,8.1,1
S04000,19,100,73,79,8.5,1
S04001,20,83,81,94,6.9,1
S04002,22,58,73,63,3.1,1
S04003,19,77,54,68,3.5,1
S04004,22,65,78,65,3.8,1
S04005,19,61,58,53,2.1,0
S04006,20,64,65,61,3.5,1
S04007,20,32,41,79,2.9,0
S04008,21,86,50,42,5.1,1
S04009,19,92,88,69,9.2,1
S04010,21,61,65,50,1.9,0
S04011,19,79,72,65,7.5,1
S04012,21,80,97,95,7.2,1
S04013,20,52,64,74,1.9,0
S04014,22,93,77,92,9.3,1
S04015,21,61,74,66,6.1,1
S04016,19,69,93,83,4.3,1
S04017,19,87,67,60,7.8,1
S04018,20,61,68,89,3.3,1
S04019,19,83,75,69,7.2,1
S04020,18,46,62,54,1.4,0
S04021,22,75,98,77,8.6,1
S04022,21,72,65,57,5.0,1
S04023,22,84,88,99,6.7,1
S04024,20,43,85,72,3.0,1
S04025,21,84,79,91,7.1,1
S04026,21,77,90,65,8.0,1
S04027,18,69,64,73,5.3,1
S04028,20,63,76,81,6.6,1
S04029,19,62,67,73,5.1,1
S04030,18,96,95,70,9.0,1
S04031,18,72,84,84,5.5,1
S04032,22,81,83,84,8.6,1
S04033,22,82,99,69,8.2,1
S04034,22,74,85,46,4.7,1
S04035,18,67,70,70,3.1,1
S04036,19,68,62,98,4.7,1
S04037,21,95,77,69,8.4,1
S04038,22,72,52,65,3.0,1
S04039,19,77,82,85,5.7,1
S04040,20,84,70,66,8.3,1
S04041,22,73,73,61,4.2,1
S04042,21,80,65,65,6.8,1
S04043,20,73,70,75,3.2,1
S04044,20,67,57,75,2.0,0
S04045,21,72,97,82,8.1,1
S04046,22,47,69,49,1.9,0
S04047,18,57,78,59,3.4,1
S04048,21,95,100,75,8.7,1
S04049,21,51,67,55,4.1,1
S04050,21,93,76,85,9.8,1
S04051,20,93,78,93,9.8,1
S04052,19,75,39,70,3.4,1
S04053,18,57,42,57,1.4,0
S04054,22,66,79,78,7.3,1
S04055,22,61,63,69,5.1,1
S04056,19,46,54,43,1.9,0
S04057,21,74,84,80,7.4,1
S04058,18,53,50,50,1.3,0
S04059,22,74,73,67,8.8,1
S04060,22,74,57,64,2.2,0
S04061,21,45,47,52,2.1,0
S04062,19,74,56,64,2.6,0
S04063,18,100,100,96,9.6,1
S04064,19,88,75,66,7.2,1
S04065,19,76,100,82,8.2,1
S04066,18,72,83,46,4.6,1
S04067,18,53,58,84,4.0,1
S04068,22,72,49,47,3.1,1
S04069,22,70,70,64,5.3,1
S04070,18,70,86,89,6.0,1
S04071,20,65,71,73,6.7,1
S04072,22,38,72,49,3.3,1
S04073,20,78,100,94,9.5,1
S04074,18,71,50,69,2.5,0
S04075,22,85,81,78,9.7,1
S04076,19,53,60,50,1.1,0
S04077,18,78,72,65,5.3,1
S04078,21,84,57,64,4.0,1
S04079,20,83,65,47,5.0,1
S04080,18,65,73,71,6.1,1
S04081,18,50,51,91,4.9,1
S04082,22,92,76,58,4.7,1
S04083,22,100,75,72,7.6,1
S04084,22,81,48,63,7.2,1
S04085,21,71,83,89,8.5,1
S04086,22,72,53,78,3.2,1
S04087,18,75,94,89,6.5,1
S04088,22,74,68,59,6.3,1
S04089,19,76,54,73,4.3,1
S04090,22,75,76,88,5.4,1
S04091,21,53,57,71,3.8,1
S04092,19,56,49,66,2.3,0
S04093,18,68,66,56,2.9,0
S04094,18,63,45,61,1.9,0
S04095,20,81,62,92,7.1,1
S04096,19,87,96,80,6.9,1
S04097,20,85,95,71,9.6,1
S04098,19,82,77,73,7.6,1
S04099,19,22,54,72,1.5,0
S04100,21,82,91,87,9.0,1
S04101,20,93,96,84,8.8,1
S04102,21,66,61,63,5.0,1
S04103,19,71,78,88,6.3,1
S04104,18,79,84,100,9.8,1
S04105,19,83,70,87,5.8,1
S04106,21,92,88,100,9.1,1
S04107,20,65,55,54,1.7,0
S04108,20,44,67,55,2.7,0
S04109,21,68,74,68,5.0,1
S04110,20,72,58,75,6.3,1
S04111,22,80,68,98,8.3,1
S04112,18,83,86,100,9.9,1
S04113,18,65,87,74,4.5,1
S04114,18,64,45,40,1.4,0
S04115,20,64,80,60,8.2,1
S04116,20,93,69,77,6.4,1
S04117,19,66,54,72,2.8,0
S04118,19,72,73,70,5.5,1
S04119,18,90,96,100,7.7,1
S04120,22,67,86,67,7.9,1
S04121,19,65,62,57,5.5,1
S04122,19,64,94,57,3.7,1
S04123,20,100,90,78,9.8,1
S04124,22,78,71,83,7.0,1
S04125,18,73,83,63,4.7,1
S04126,19,58,58,46,3.5,1
S04127,22,85,98,89,7.6,1
S04128,22,80,52,42,3.2,1
S04129,18,70,74,48,2.5,0
S04130,22,72,75,53,5.8,1
S04131,22,71,77,67,3.6,1
S04132,22,83,97,78,6.7,1
S04133,19,63,44,82,2.1,0
S04134,18,89,91,87,6.9,1
S04135,22,75,47,82,3.5,1
S04136,22,53,41,59,1.0,0
S04137,19,65,48,48,2.1,0
S04138,18,84,93,86,9.4,1
S04139,20,76,85,90,8.8,1
S04140,19,60,59,71,3.1,1
S04141,18,81,83,74,8.0,1
S04142,22,59,82,81,6.5,1
S04143,18,97,96,75,9.7,1
S04144,18,40,79,55,4.4,1
S04145,18,100,98,63,7.1,1
S04146,20,71,54,58,1.6,0
S04147,18,66,62,54,4.6,1
S04148,20,89,95,81,9.7,1
S04149,22,77,60,83,5.9,1
S04150,20,59,56,52,3.6,1
S04151,22,60,68,53,2.1,0
S04152,22,78,77,78,7.3,1
S04153,20,76,63,79,6.8,1
S04154,19,69,50,61,4.4,1
S04155,21,75,89,95,9.6,1
S04156,18,55,66,63,1.2,0
S04157,21,66,76,79,3.7,1
S04158,18,88,88,84,9.3,1
S04159,18,63,86,59,3.9,1
S04160,22,75,61,55,3.3,1
S04161,18,70,71,76,5.8,1
S04162,18,86,55,77,8.4,1
S04163,20,71,51,52,1.9,0
S04164,21,87,97,80,9.5,1
S04165,20,85,100,72,8.2,1
S04166,18,59,50,63,2.6,0
S04167,22,92,84,61,7.4,1
S04168,20,65,78,71,4.5,1
S04169,20,81,67,76,4.6,1
S04170,19,81,56,73,8.0,1
S04171,18,80,91,100,9.7,1
S04172,22,65,65,60,2.1,0
S04173,20,66,58,50,4.8,1
S04174,20,77,67,67,5.3,1
S04175,22,40,54,68,4.4,1
S04176,18,67,38,72,4.3,1
S04177,19,51,66,54,1.5,0
S04178,20,68,78,65,7.2,1
S04179,19,64,86,56,4.9,1
S04180,21,55,69,54,2.8,0
S04181,18,83,79,74,8.3,1
S04182,21,69,82,67,8.2,1
S04183,21,75,77,62,5.4,1
S04184,21,78,74,73,3.7,1
S04185,18,80,80,95,6.7,1
S04186,18,72,75,74,3.6,1
S04187,22,73,58,79,3.1,1
S04188,19,93,69,90,7.6,1
S04189,19,74,53,67,1.4,0
S04190,22,53,58,55,1.9,0
S04191,22,47,39,58,1.1,0
S04192,21,67,43,55,2.4,0
S04193,22,63,60,55,1.6,0
S04194,20,98,86,88,10.0,1
S04195,19,83,61,73,3.6,1
S04196,22,59,54,65,2.3,0
S04197,20,67,78,61,3.2,1
S04198,20,78,100,86,9.4,1
S04199,20,94,58,77,5.7,1
S04200,20,64,60,75,4.3,1
S04201,21,83,95,65,8.9,1
S04202,20,65,74,55,4.6,1
S04203,21,60,64,79,4.0,1
S04204,21,54,48,61,2.9,0
S04205,20,62,59,62,4.4,1
S04206,19,52,59,62,3.9,1
S04207,20,71,81,74,7.1,1
S04208,20,84,82,71,3.6,1
S04209,20,82,66,60,6.2,1
S04210,19,66,43,58,1.6,0
S04211,18,73,58,64,2.7,0
S04212,18,87,79,73,4.7,1
S04213,21,70,72,88,9.4,1
S04214,21,55,82,74,4.4,1
S04215,19,70,76,70,7.0,1
S04216,22,59,54,52,3.3,1
S04217,18,55,39,89,2.1,0
S04218,21,52,62,54,1.5,0
S04219,18,67,62,63,3.7,1
S04220,19,60,60,69,2.4,0
S04221,19,53,49,80,2.6,0
S04222,22,59,77,73,7.8,1
S04223,22,44,47,44,1.1,0
S04224,19,69,72,58,6.0,1
S04225,21,65,59,87,4.4,1
S04226,18,61,55,59,5.6,1
S04227,20,69,100,73,6.1,1
S04228,22,54,49,54,3.8,1
S04229,20,64,66,48,3.7,1
S04230,21,70,60,75,7.6,1
S04231,22,77,63,72,8.8,1
S04232,20,48,60,53,2.7,0
S04233,21,56,58,83,1.9,0
S04234,18,78,100,89,9.1,1
S04235,21,75,70,78,4.1,1
S04236,22,78,72,83,6.0,1
S04237,19,66,55,65,4.2,1
S04238,18,50,73,54,2.1,0
S04239,20,79,85,77,6.3,1
S04240,22,80,58,74,5.7,1
S04241,19,63,60,55,2.8,0
S04242,21,86,71,71,5.1,1
S04243,19,87,79,72,8.2,1
S04244,22,84,83,72,6.3,1
S04245,22,59,65,55,1.9,0
S04246,19,80,71,57,5.9,1
S04247,21,71,76,49,7.3,1
S04248,19,78,99,69,8.1,1
S04249,22,80,86,97,6.7,1
S04250,22,63,59,57,2.4,0
S04251,20,85,61,87,7.4,1
S04252,20,89,82,51,7.1,1
S04253,18,41,61,44,1.2,0
S04254,22,59,37,52,4.7,0
S04255,20,68,68,64,4.0,1
S04256,19,71,73,100,7.0,1
S04257,21,95,58,68,2.9,0
S04258,19,80,64,94,6.3,1
S04259,21,86,85,81,9.2,1
S04260,20,78,98,97,8.2,1
S04261,18,82,82,100,9.3,1
S04262,19,90,100,85,9.8,1
S04263,19,56,44,49,1.1,0
S04264,19,72,84,59,6.6,1
S04265,21,66,68,65,4.7,1
S04266,20,98,88,83,8.7,1
S04267,19,77,62,88,3.3,1
S04268,19,92,96,71,9.8,1
S04269,18,63,47,75,6.5,1
S04270,18,88,66,59,8.1,1
S04271,20,73,60,53,1.8,0
S04272,20,74,37,65,2.7,0
S04273,22,89,75,85,7.8,1
S04274,18,69,52,63,1.2,0
S04275,22,84,74,86,8.4,1
S04276,21,61,45,63,1.1,0
S04277,22,71,80,77,6.9,1
S04278,19,70,77,54,4.3,1
S04279,22,89,65,53,6.5,1
S04280,20,73,72,71,7.3,1
S04281,21,58,57,65,4.1,1
S04282,19,59,30,74,2.0,0
S04283,22,54,56,56,1.6,0
S04284,21,82,85,72,6.3,1
S04285,21,68,83,77,5.7,1
S04286,19,98,71,76,7.7,1
S04287,22,60,58,81,5.6,1
S04288,21,82,68,93,4.8,1
S04289,21,61,76,94,4.6,1
S04290,18,37,55,57,1.2,0
S04291,21,68,68,70,4.0,1
S04292,18,87,100,100,9.8,1
S04293,22,75,77,81,8.9,1
S04294,22,49,62,74,4.0,1
S04295,22,75,92,60,6.3,1
S04296,20,94,82,78,8.6,1
S04297,22,76,55,83,5.0,1
S04298,21,55,46,48,1.2,0
S04299,19,62,45,56,1.7,0
S04300,18,72,75,53,5.6,1
S04301,20,75,79,100,9.7,1
S04302,22,65,81,92,7.2,1
S04303,22,54,47,60,1.6,0
S04304,19,59,36,68,2.7,0
S04305,19,90,85,84,7.9,1
S04306,20,92,86,99,8.6,1
S04307,18,82,81,69,6.6,1
S04308,22,74,69,85,6.8,1
S04309,20,41,45,69,1.3,0
S04310,21,88,88,96,8.5,1
S04311,21,88,99,53,8.1,1
S04312,20,39,62,56,3.3,1
S04313,22,71,84,66,7.4,1
S04314,20,55,57,64,2.9,0
S04315,22,57,37,33,1.4,0
S04316,19,53,70,37,2.8,0
S04317,20,60,69,87,2.6,0
S04318,22,64,73,73,4.0,1
S04319,20,68,66,70,4.8,1
S04320,20,65,78,76,5.6,1
S04321,22,65,80,72,5.3,1
S04322,22,53,80,76,3.4,1
S04323,18,59,64,49,1.3,0
S04324,20,81,76,77,6.4,1
S04325,21,61,53,71,4.6,1
S04326,20,80,65,52,3.7,1
S04327,20,82,88,98,8.8,1
S04328,22,96,88,74,7.7,1
S04329,20,78,99,95,8.7,1
S04330,20,52,70,73,5.5,1
S04331,21,63,80,79,2.2,0
S04332,22,82,59,65,7.3,1
S04333,20,62,65,49,2.9,0
S04334,19,64,60,59,5.0,1
S04335,18,56,34,59,1.6,0
S04336,21,78,81,100,8.4,1
S04337,20,55,41,78,2.1,0
S04338,19,95,84,56,9.1,1
S04339,20,87,85,86,8.8,1
S04340,20,77,82,32,5.2,1
S04341,22,78,64,88,7.7,1
S04342,22,73,86,89,6.6,1
S04343,22,71,84,80,8.2,1
S04344,19,66,80,70,4.9,1
S04345,20,49,77,81,8.1,1
S04346,18,65,55,61,5.2,1
S04347,21,87,75,90,9.5,1
S04348,22,77,56,68,5.4,1
S04349,22,68,75,81,5.2,1
S04350,20,86,98,79,8.1,1
S04351,20,62,77,71,8.4,1
S04352,19,73,80,55,6.0,1
S04353,19,44,42,39,2.6,0
S04354,22,59,72,86,5.2,1
S04355,20,87,96,80,9.7,1
S04356,18,94,65,83,7.8,1
S04357,21,87,81,100,8.3,1
S04358,20,55,61,50,1.3,0
S04359,20,71,38,63,5.2,1
S04360,19,70,91,74,6.8,1
S04361,21,79,88,82,8.5,1
S04362,22,60,62,80,1.4,0
S04363,20,71,80,100,8.7,1
S04364,22,80,54,80,5.9,1
S04365,20,57,66,79,2.8,0
S04366,22,74,63,64,3.9,1
S04367,21,74,63,68,3.5,1
S04368,19,56,84,69,5.8,1
S04369,21,50,63,42,1.5,0
S04370,18,51,79,75,2.4,0
S04371,19,65,85,87,8.3,1
S04372,21,48,50,60,2.2,0
S04373,18,87,59,63,3.1,1
S04374,20,76,74,52,5.1,1
S04375,20,92,83,60,5.7,1
S04376,22,90,65,84,7.9,1
S04377,19,63,69,63,5.0,1
S04378,20,79,100,78,8.1,1
S04379,19,82,73,74,6.6,1
S04380,20,62,67,51,2.0,0
S04381,22,54,64,49,2.4,0
S04382,21,55,79,50,4.9,1
S04383,22,100,58,66,4.6,1
S04384,18,79,71,86,7.7,1
S04385,20,72,74,54,6.2,1
S04386,18,69,50,67,4.5,1
S04387,18,58,56,64,2.5,0
S04388,19,63,63,51,3.0,1
S04389,20,88,94,91,6.2,1
S04390,18,68,73,64,4.8,1
S04391,21,61,78,70,5.6,1
S04392,18,58,71,59,2.5,0
S04393,21,73,67,55,7.0,1
S04394,19,99,83,95,8.7,1
S04395,18,75,89,52,3.3,1
S04396,22,73,70,68,5.4,1
S04397,19,76,100,93,9.8,1
S04398,21,54,75,84,4.0,1
S04399,19,76,59,61,6.4,1
S04400,18,61,59,53,1.8,0
S04401,20,72,77,91,6.5,1
S04402,20,52,59,64,1.8,0
S04403,21,82,80,94,9.6,1
S04404,21,79,67,65,7.4,1
S04405,20,59,77,76,8.1,1
S04406,21,68,78,76,7.3,1
S04407,19,69,87,64,6.3,1
S04408,22,82,89,49,5.0,1
S04409,22,77,100,76,8.7,1
S04410,19,90,98,100,9.6,1
S04411,22,74,60,72,5.5,1
S04412,18,100,83,100,9.4,1
S04413,19,87,76,76,6.2,1
S04414,21,73,65,63,5.8,1
S04415,19,66,76,85,5.1,1
S04416,20,55,68,65,2.9,0
S04417,21,52,58,67,1.0,0
S04418,20,58,73,50,3.2,1
S04419,21,78,62,84,5.6,1
S04420,22,72,77,80,4.4,1
S04421,19,76,61,73,5.0,1
S04422,18,100,79,77,9.8,1
S04423,21,85,71,66,4.2,1
S04424,21,72,83,77,5.1,1
S04425,20,70,63,63,2.2,0
S04426,22,52,54,64,1.4,0
S04427,20,94,85,92,8.0,1
S04428,20,85,75,66,6.1,1
S04429,22,91,68,65,7.8,1
S04430,18,60,44,60,2.3,0
S04431,20,68,73,69,6.1,1
S04432,20,49,63,73,3.3,1
S04433,21,62,61,50,3.1,1
S04434,22,70,60,68,1.1,0
S04435,19,56,55,76,2.2,0
S04436,18,73,70,65,3.8,1
S04437,18,67,55,60,2.1,0
S04438,22,87,100,77,9.9,1
S04439,21,78,65,59,3.8,1
S04440,21,30,83,55,2.2,0
S04441,22,49,64,79,2.8,0
S04442,21,66,72,73,6.3,1
S04443,18,48,45,42,1.6,0
S04444,18,89,69,86,8.8,1
S04445,19,92,78,96,9.7,1
S04446,22,67,52,63,3.2,1
S04447,20,76,74,87,5.1,1
S04448,20,45,47,66,1.2,0
S04449,19,65,79,63,6.8,1
S04450,19,73,82,62,4.7,1
S04451,21,57,61,67,3.4,1
S04452,19,46,83,42,2.9,0
S04453,19,87,64,80,6.9,1
S04454,20,83,66,47,4.7,1
S04455,21,76,53,73,2.6,0
S04456,19,81,89,88,7.2,1
S04457,19,81,49,79,6.1,1
S04458,21,98,69,74,8.7,1
S04459,22,52,56,61,2.1,0
S04460,21,94,99,74,8.1,1
S04461,20,81,80,64,7.1,1
S04462,22,67,42,55,2.0,0
S04463,18,81,65,86,7.3,1
S04464,21,83,87,70,5.0,1
S04465,20,90,81,100,9.5,1
S04466,22,44,47,69,2.3,0
S04467,21,92,93,84,6.8,1
S04468,19,58,78,48,4.4,1
S04469,21,100,100,82,9.6,1
S04470,18,65,54,53,4.0,1
S04471,21,100,72,84,9.7,1
S04472,22,98,88,76,9.1,1
S04473,22,68,66,59,3.4,1
S04474,21,88,86,93,8.2,1
S04475,22,94,100,93,10.0,1
S04476,19,43,43,76,3.3,1
S04477,21,71,78,50,4.9,1
S04478,19,62,60,73,5.7,1
S04479,19,67,73,77,3.7,1
S04480,20,43,47,74,1.1,0
S04481,21,50,52,44,3.0,0
S04482,22,80,56,60,3.5,1
S04483,19,81,53,82,5.0,1
S04484,20,60,59,58,2.5,0
S04485,21,87,77,72,8.9,1
S04486,21,77,87,59,7.3,1
S04487,18,63,63,47,1.8,0
S04488,18,71,96,56,6.9,1
S04489,19,88,81,77,6.9,1
S04490,18,86,94,96,9.6,1
S04491,19,50,68,40,1.0,0
S04492,22,63,55,66,3.2,1
S04493,19,82,71,95,9.4,1
S04494,18,91,90,85,9.4,1
S04495,22,75,64,59,7.5,1
S04496,18,86,100,84,7.9,1
S04497,19,69,72,58,1.8,0
S04498,20,65,95,70,5.6,1
S04499,21,61,62,56,3.1,1
S04500,18,65,65,62,2.6,0
S04501,19,79,78,87,8.3,1
S04502,22,63,67,88,2.2,0
S04503,18,76,56,72,5.2,1
S04504,18,98,60,100,9.4,1
S04505,21,55,51,66,2.7,0
S04506,19,80,73,85,9.8,1
S04507,20,87,100,88,9.9,1
S04508,22,64,93,58,6.0,1
S04509,19,66,43,64,2.5,0
S04510,22,54,78,41,3.8,1
S04511,18,93,79,58,4.8,1
S04512,21,78,47,67,3.8,1
S04513,21,64,58,79,3.5,1
S04514,20,98,83,100,9.8,1
S04515,21,43,66,58,2.4,0
S04516,18,100,66,80,7.6,1
S04517,20,48,51,67,1.0,0
S04518,19,74,67,58,6.4,1
S04519,21,68,92,89,9.2,1
S04520,20,69,61,55,3.6,1
S04521,18,50,53,59,2.7,0
S04522,22,79,75,71,6.9,1
S04523,22,74,100,83,7.4,1
S04524,18,68,74,84,7.2,1
S04525,18,58,53,76,3.9,1
S04526,22,65,68,68,3.3,1
S04527,20,76,87,88,9.6,1
S04528,22,80,71,100,9.3,1
S04529,18,77,94,52,5.1,1
S04530,21,100,80,100,8.6,1
S04531,19,75,65,66,5.1,1
S04532,21,60,70,76,4.8,1
S04533,21,56,77,56,2.4,0
S04534,18,70,50,60,4.8,1
S04535,22,70,75,78,5.8,1
S04536,20,64,76,69,1.2,0
S04537,21,72,70,75,5.0,1
S04538,22,91,68,73,8.0,1
S04539,20,75,71,100,7.1,1
S04540,21,90,78,90,6.7,1
S04541,20,85,100,95,9.2,1
S04542,22,45,49,52,1.2,0
S04543,19,96,82,65,6.0,1
S04544,22,64,66,77,8.1,1
S04545,18,66,57,86,5.9,1
S04546,20,59,59,54,3.9,1
S04547,19,84,73,47,2.2,0
S04548,20,100,87,90,9.0,1
S04549,20,86,73,74,5.2,1
S04550,21,82,88,74,8.9,1
S04551,18,99,87,61,6.3,1
S04552,20,82,71,94,7.1,1
S04553,22,93,90,85,8.2,1
S04554,22,79,68,60,6.9,1
S04555,21,68,89,53,4.6,1
S04556,18,70,63,67,5.6,1
S04557,18,81,73,89,8.2,1
S04558,22,74,73,75,4.4,1
S04559,19,72,68,81,4.5,1
S04560,21,57,60,41,1.9,0
S04561,21,100,89,87,9.2,1
S04562,22,28,44,75,1.8,0
S04563,22,82,94,92,6.8,1
S04564,19,76,78,73,4.7,1
S04565,19,80,83,97,4.7,1
S04566,18,78,72,84,7.1,1
S04567,21,58,59,70,1.6,0
S04568,21,85,77,75,6.3,1
S04569,22,97,94,70,7.9,1
S04570,18,81,96,71,8.5,1
S04571,21,63,61,63,2.5,0
S04572,18,100,70,81,9.1,1
S04573,18,56,97,55,6.9,1
S04574,22,79,91,71,8.9,1
S04575,18,86,64,67,5.4,1
S04576,19,85,77,81,5.9,1
S04577,19,92,70,84,9.3,1
S04578,20,82,98,83,9.1,1
S04579,22,61,53,58,5.0,1
S04580,20,58,60,65,3.5,1
S04581,19,83,70,84,4.5,1
S04582,20,62,78,70,4.5,1
S04583,22,65,64,47,3.6,1
S04584,22,56,69,49,3.4,1
S04585,18,93,84,90,8.7,1
S04586,21,51,54,55,1.6,0
S04587,18,77,79,76,7.1,1
S04588,22,44,57,54,2.6,0
S04589,19,50,47,72,4.1,1
S04590,19,56,46,54,1.6,0
S04591,18,50,65,62,3.4,1
S04592,22,100,78,69,7.9,1
S04593,19,65,84,95,9.0,1
S04594,22,54,57,60,3.0,1
S04595,19,71,60,77,5.2,1
S04596,22,67,64,56,5.2,1
S04597,20,75,82,100,8.9,1
S04598,22,72,81,95,7.9,1
S04599,22,62,76,49,5.6,1
S04600,18,75,75,67,7.0,1
S04601,20,100,73,88,8.6,1
S04602,21,55,37,40,1.1,0
S04603,18,80,96,67,4.6,1
S04604,21,92,74,89,9.2,1
S04605,19,92,75,77,7.7,1
S04606,21,46,78,79,5.9,1
S04607,22,70,76,64,5.8,1
S04608,21,79,71,39,4.1,1
S04609,18,67,67,84,5.7,1
S04610,18,95,80,88,6.9,1
S04611,21,84,69,99,4.8,1
S04612,18,75,76,51,7.4,1
S04613,18,80,88,92,8.8,1
S04614,21,49,70,37,2.4,0
S04615,20,64,69,91,5.1,1
S04616,20,56,68,74,4.7,1
S04617,19,83,90,66,7.2,1
S04618,18,48,72,73,3.2,1
S04619,21,83,94,69,6.8,1
S04620,18,92,66,87,8.9,1
S04621,22,53,78,71,4.8,1
S04622,18,100,93,100,9.2,1
S04623,18,95,80,100,9.9,1
S04624,20,65,59,52,2.0,0
S04625,21,55,73,76,3.1,1
S04626,18,95,79,90,9.6,1
S04627,20,100,93,69,9.6,1
S04628,19,57,66,50,1.9,0
S04629,20,74,41,84,1.1,0
S04630,20,60,57,65,2.4,0
S04631,20,100,93,99,10.0,1
S04632,18,63,50,59,2.6,0
S04633,18,78,61,65,5.5,1
S04634,19,68,83,82,8.6,1
S04635,22,59,62,53,1.2,0
S04636,22,68,82,56,6.4,1
S04637,22,56,53,52,3.5,1
S04638,19,100,92,91,8.8,1
S04639,22,62,54,60,3.6,1
S04640,22,69,61,78,7.2,1
S04641,20,75,74,80,7.1,1
S04642,18,49,73,66,3.0,1
S04643,18,70,61,70,1.3,0
S04644,20,62,68,55,4.7,1
S04645,20,70,59,71,3.6,1
S04646,20,97,79,90,8.3,1
S04647,18,78,84,93,8.2,1
S04648,22,76,58,53,5.1,1
